timestamp,als,lux,uvs,uvi,temp_c,pressure_mbar,ozone_ppb,rtc_temp_c,sensor_flags,isa_alt_km,o3_ppmv,uv_erythemal_Wm2,vis_Wm2
2026/04/23 15:17:26,0,0,0,0,21.97,1025.01,223,20.25,15,-0.097436,0.223,0,0
2026/04/23 15:17:40,0,0,0,0,21.99,1025.28,91,20.25,15,-0.0996623,0.091,0,0
2026/04/23 15:17:51,0,0,0,0,22.07,1025.34,224,20.25,15,-0.100157,0.224,0,0
2026/04/23 15:18:51,0,0,0,0,22.28,1026.02,1024,20.5,15,-0.105762,1.024,0,0
2026/04/23 15:19:03,0,0,0,0,22.3,1026.1,256,20.5,15,-0.106421,0.256,0,0
2026/04/23 15:19:14,0,0,0,0,22.33,1026.26,258,20.5,15,-0.107739,0.258,0,0
2026/04/23 15:19:25,0,0,0,0,22.35,1026.11,263,20.75,15,-0.106503,0.263,0,0
2026/04/23 15:19:37,0,0,0,0,22.4,1026.09,301,20.75,15,-0.106339,0.301,0,0
2026/04/23 15:19:51,0,0,0,0,22.43,1026.1,1024,20.75,15,-0.106421,1.024,0,0
2026/04/23 15:20:03,0,0,0,0,22.48,1026.08,277,20.75,15,-0.106256,0.277,0,0
2026/04/23 15:20:17,0,0,0,0,22.49,1025.89,0,20.75,15,-0.104691,0,0,0
2026/04/23 15:20:28,0,0,0,0,22.53,1026.05,224,20.75,15,-0.106009,0.224,0,0
2026/04/23 15:20:40,0,0,0,0,22.56,1026.11,244,21,15,-0.106503,0.244,0,0
2026/04/23 15:20:51,0,0,0,0,22.58,1026.07,298,21,15,-0.106174,0.298,0,0
2026/04/23 15:21:02,0,0,0,0,22.59,1026.03,295,21,15,-0.105844,0.295,0,0
2026/04/23 15:21:05,0,0,0,0,22.6,1025.97,116,21,15,-0.10535,0.116,0,0
2026/04/23 15:21:17,0,0,0,0,22.63,1026.1,367,21,15,-0.106421,0.367,0,0
2026/04/23 15:21:28,0,0,0,0,22.65,1026.22,316,21,15,-0.10741,0.316,0,0
2026/04/23 15:21:31,0,0,0,0,22.67,1025.88,122,21,15,-0.104608,0.122,0,0
2026/04/23 15:21:34,0,0,0,0,22.69,1026.03,134,21.25,15,-0.105844,0.134,0,0
2026/04/23 15:21:46,0,0,0,0,22.77,1026.38,408,21.25,15,-0.108728,0.408,0,0
2026/04/23 15:21:57,1,0.2,0,0,22.9,1027.21,370,21.25,15,-0.115563,0.37,0,0.00166667
2026/04/23 15:22:58,0,0,0,0,23.1,1026.47,44,21.75,15,-0.109469,0.044,0,0
2026/04/23 15:23:10,1,0.2,0,0,23.19,1026.54,177,21.75,15,-0.110046,0.177,0,0.00166667
2026/04/23 15:23:21,1,0.2,0,0,23.24,1027.08,111,21.75,15,-0.114493,0.111,0,0.00166667
2026/04/23 15:23:35,1,0.2,0,0,23.27,1027.61,23,21.75,15,-0.118856,0.023,0,0.00166667
2026/04/23 15:23:47,1,0.2,0,0,23.33,1027.53,171,22,15,-0.118197,0.171,0,0.00166667
2026/04/23 15:23:58,0,0,0,0,23.37,1027.24,187,22,15,-0.11581,0.187,0,0
2026/04/23 15:24:09,0,0,0,0,23.42,1027.38,194,22,15,-0.116963,0.194,0,0
2026/04/23 15:24:12,0,0,0,0,23.42,1027.59,53,22,15,-0.118691,0.053,0,0
2026/04/23 15:24:24,2,0.4,0,0,23.54,1027.56,195,22,15,-0.118444,0.195,0,0.00333333
2026/04/23 15:24:35,0,0,0,0,23.64,1027.55,212,22,15,-0.118362,0.212,0,0
2026/04/23 15:24:47,0,0,0,0,23.73,1028.01,218,22.25,15,-0.122147,0.218,0,0
2026/04/23 15:24:50,0,0,0,0,23.75,1027.94,71,22.25,15,-0.121571,0.071,0,0
2026/04/23 15:25:01,1,0.2,0,0,23.83,1027.68,207,22.25,15,-0.119432,0.207,0,0.00166667
2026/04/23 15:25:13,2,0.4,0,0,23.91,1027.9,293,22.25,15,-0.121242,0.293,0,0.00333333
2026/04/23 15:25:27,3,0.6,0,0,24.04,1027.67,94,22.25,15,-0.119349,0.094,0,0.005
2026/04/23 15:25:38,3,0.6,0,0,24.14,1027.87,222,22.25,15,-0.120995,0.222,0,0.005
2026/04/23 15:25:50,0,0,0,0,24.2,1028,230,22.75,15,-0.122065,0.23,0,0
2026/04/23 15:26:01,0,0,0,0,24.26,1027.83,281,22.75,15,-0.120666,0.281,0,0
2026/04/23 15:26:15,1,0.2,0,0,24.32,1028.02,84,22.75,15,-0.122229,0.084,0,0.00166667
2026/04/23 15:26:27,0,0,0,0,24.38,1028.19,226,22.75,15,-0.123628,0.226,0,0
2026/04/23 15:26:38,0,0,0,0,24.42,1028.1,240,22.75,15,-0.122888,0.24,0,0
2026/04/23 15:26:41,0,0,0,0,24.42,1028.14,95,22.75,15,-0.123217,0.095,0,0
2026/04/23 15:26:52,0,0,0,0,24.46,1027.91,354,22.75,15,-0.121324,0.354,0,0
2026/04/23 15:27:04,0,0,0,0,24.47,1028.03,298,23,15,-0.122312,0.298,0,0
2026/04/23 15:27:15,0,0,0,0,24.51,1027.98,226,23,15,-0.1219,0.226,0,0
2026/04/23 15:27:27,0,0,0,0,24.55,1027.77,213,23,15,-0.120172,0.213,0,0
2026/04/23 15:27:30,0,0,0,0,24.54,1027.77,67,23,15,-0.120172,0.067,0,0
2026/04/23 15:27:41,0,0,0,0,24.56,1027.76,208,23,15,-0.12009,0.208,0,0
2026/04/23 17:47:25,30,6,0,0,24.63,1026.14,0,35.75,15,-0.106751,0,0,0.05
2026/04/23 17:47:36,25,5,0,0,24.4,1026.16,146,35.75,15,-0.106915,0.146,0,0.0416667
2026/04/23 17:47:48,24,4.8,0,0,24.32,1026.31,164,34.5,15,-0.108151,0.164,0,0.04
2026/04/23 17:47:59,27,5.4,0,0,24.17,1026.13,171,34.5,15,-0.106668,0.171,0,0.045
2026/04/23 17:48:13,33,6.6,0,0,23.98,1026.18,20,34.5,15,-0.10708,0.02,0,0.055
